"","white","black","hisp","marnvr","marapt","agelt20","age2024","age2534","age3544","agege45","agelt24","agege24","agelt30","agege30","anyernpq8","anyernpq6","anyernpq5","anyernpq4","anyernpq3","anyernpq2","anyernpq1","anyadcpq7","anyadcpq6","anyadcpq5","anyadcpq4","anyadcpq3","anyadcpq2","anyadcpq1","anyfstpq7","anyfstpq6","anyfstpq5","anyfstpq4","anyfstpq3","anyfstpq2","anyfstpq1","nohsged","hsged","applcant","anyernpq","anyadcpq","anyfstpq","yrern","yremp","yradc","yrfst","yrernsq","yrvad","yrkvad","yrvfs","ernpq8","ernpq6","ernpq5","ernpq4","ernpq3","ernpq2","ernpq1","adcpq7","adcpq6","adcpq5","adcpq4","adcpq3","adcpq2","adcpq1","fstpq7","fstpq6","fstpq5","fstpq4","fstpq3","fstpq2","fstpq1","treatmnt","on_welfare"
"2659",1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,46.598138034813,-12.7098614314883,4938.72206325114,2408.90604229853,26614064.6679835,149.011002383268,1286.01051516092,80.913001882818,444.676730470412,581.756682489011,259.466606276228,-851.662466533056,-85.2172845326161,-824.861044156748,-616.971921128228,1753.72569860576,1375.12007920616,1465.70818800475,1769.2772472003,1131.41421263664,1549.40569017467,-32.5376061809211,357.258209122811,297.426114926958,110.263471777594,251.559059703605,276.866206138842,331.310979223158,67.3439876799152,1,0
"2660",1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,-4346.88598217992,-7.45539566787518,1472.23629411631,137.199644604315,-15914376.2243222,-11.3500105646276,110.431306164163,-5.48252622578669,-1048.97692582111,-419.668750026554,638.41097004852,-335.535693650216,-268.957366364647,948.793696590102,-332.692817744353,361.943392613517,153.027088136846,111.349850277813,-181.676207351542,-430.991274808815,298.959281975928,76.6419894132076,5.09636832139985,-173.907705893169,-135.50165164529,112.832028767808,171.737366770527,-75.3723302999806,-22.5525989176651,1,1
"2661",1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,-267.038488159819,41.4662292455404,2842.3429072543,-184.362867950042,74430353.1186213,16.5681272607251,-329.791826944547,-31.6263576548416,159.422048505343,357.654810199892,148.658631367645,-269.419166110108,163.56463019846,164.930108092313,-745.348250813987,228.545093820151,-695.221296912745,191.630805442856,353.317724478292,475.372001941604,106.233382983618,-312.946467646148,268.1595450393,360.079612929443,-9.44170460691095,-208.108030390255,-200.198650826601,-19.5237647738911,256.611907228464,0,1
"2662",0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,5005.40975236143,86.6964731241186,-209.254683929096,-617.761162390629,-3688509.62015384,-30.054170951661,-295.972289072105,-5.10370032590318,1350.85681805552,943.491296133425,401.537426590653,-403.938743179842,2195.04614132011,-1215.96713315188,-237.388485452506,-171.824022099811,-300.614773278335,-930.852802251777,-308.144121447871,85.1334319847947,-290.810621923166,-148.820946813199,-36.0022141840093,-131.715062164718,244.325195237156,-43.5825787184404,13.4478738120501,31.3716854557978,221.964585614318,0,1
"2663",1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,439.994971899229,115.165024947522,4003.40618392665,2171.27742912367,-63796399.0179921,149.746543605037,1130.93935967087,142.582861176707,610.401365748963,-180.662633498833,403.588625046842,1011.61478663503,1087.65114145715,374.477173920561,2422.64111916681,1472.44731880761,948.261133213771,1056.36420728816,1049.90714305455,1013.16504700689,1213.50714043647,1460.90020529645,613.68888292384,570.718193963989,292.795018773975,-11.0815266811724,513.469745410852,457.232062915471,314.007831161582,1,1
"2664",1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,-6140.58501791666,-4.39562222075632,9619.79471665207,3600.30772881348,99549069.5411482,75.4832740168579,1362.76548650788,86.9593560915096,-199.589966589967,-279.566026737319,-743.507005629919,-1150.82451946606,670.44410790028,-1790.04430427982,328.063917526532,2864.61352495777,3146.14297457357,3194.01817825138,3067.92042311879,2977.91443537562,3154.83063261465,2272.52322651908,825.812640856204,1219.81613432493,944.970883214619,1245.75356084265,938.957545681827,1609.73300223626,1315.13600072432,1,1
"2665",1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,6830.85982528862,127.178249211554,484.373082902223,1991.58751471377,48962508.721002,115.264200682365,903.773092053938,151.708368434737,122.378436637042,1875.40091372045,1578.5785489964,2546.25058914692,997.415301007421,1757.63114347763,1602.99550296449,726.16398789787,524.328894940884,312.920702016928,177.769412040436,744.5231216603,173.445604637609,584.830306274674,303.078488702746,416.187999960333,458.07001953958,615.728872622551,712.793740389182,535.621169877469,707.981261012046,0,0
"2666",0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,1,1,-1655.29753949662,12.3525853710905,6308.44073423246,4209.4313979185,-73382036.8533887,74.2426415725275,1829.04123306163,122.460058408673,686.850895424621,2023.66322489927,288.334620961707,-984.612458406221,236.384371889913,355.214415647226,-928.053351044076,1979.08063049247,1760.79619772959,1316.19447336114,1957.09715728765,1858.27795347561,2113.93639769831,2482.44389444842,484.874972262755,95.9988385888427,402.447727007822,598.06452853252,514.201471176665,486.321868669079,727.460360111086,0,1
"2667",1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,-296.669468484968,-9.12336889860713,6671.37981476685,4965.69802057685,-16972371.0156465,98.4419607678849,1290.50861967764,120.75589482482,147.543103906266,867.541777024492,79.9693171348711,1997.94688854207,678.348583593716,222.504006666833,-715.394068484191,2347.57668608025,2934.37404933613,2268.27091732415,2279.20662229524,2331.63295577233,2235.95678719351,1446.25028025899,933.620142797812,639.472543746676,580.520094743106,760.89742466121,827.42513583305,1116.83495738967,827.613416969165,1,1
"2668",1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,-303.575604472372,30.8041054800321,6996.50604296259,4781.65508273966,-13533964.6441092,86.6330575739719,1349.7595194444,135.551044988496,-582.601640539478,-62.6562387944731,-967.421064670643,179.108483950919,-879.355466168429,387.906171318032,-945.629971828188,2155.36318686419,2120.49900043331,3066.01273829327,1097.03141293988,1921.32123225742,2190.33440589917,1094.15455376546,865.97422969633,890.693635007475,695.581376703874,1193.91839914838,618.340747478406,1236.87700816124,1080.40654774511,0,1
"2669",1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,7646.42634545276,103.090046970224,1759.10942038018,1165.46932514869,252654903.739409,93.0381579028243,874.951896875308,155.412260333742,-209.881130170232,-1302.22559511215,222.57060510372,1181.24396629169,1822.96621941137,4257.70668039196,3084.80492850552,518.124757626432,447.308779671127,763.020838332638,867.143383432374,-305.693390531591,0.845405641913072,-198.176255536692,310.74246902854,521.651957081168,829.621064747987,392.921277467663,123.109724063337,-479.635256510358,69.091217150071,0,1
"2670",0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,-467.142655106065,-8.9040953363016,-1557.63762063204,-193.180856336357,26278422.5198987,-52.5393408907701,118.460613365736,-26.1602306255881,-800.630149538645,1112.40304596992,358.616700241093,680.929375852964,-128.792875925749,-433.968102352352,455.592229484852,-141.193628533725,516.703392310778,-103.289473300384,281.236535764659,-996.662390394648,35.8721609540254,-158.922424199341,5.89959588057743,-8.58813929063363,-52.118448965634,-187.867219507481,-175.54796467959,-139.096027704582,-28.9757729361171,1,0
"2671",0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,1,-1386.82335711433,-35.5219901500601,3548.05389723696,1285.22679590434,53283535.1181361,88.9947711494431,1728.45390720913,92.8175472467038,101.058462708991,1923.30949271394,786.887713945508,-940.374050752924,-32.1355741968729,1218.80908841154,1373.99577350038,816.262577908231,1531.29079748989,2044.12661813161,578.143456157279,747.380318695566,2003.45161573683,1354.22277811254,319.778278432984,328.509100617933,301.23892251577,624.960192477285,630.977961287904,514.880093848411,492.953027413976,1,1
"2672",0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,11611.7758873274,104.814714993492,1064.75657665367,1470.25601340669,77628638.2010339,-34.2462889930335,210.349954293831,106.967491434827,205.672919797548,1099.51000374251,2174.76127364399,2211.73712017882,2830.90235782396,1948.7221545325,1697.47009420444,1456.98213825505,855.935971530899,666.417419288736,655.986497145583,462.511993091749,-78.4179948642149,-159.552471061014,340.654344989507,531.100495011377,127.924776025912,177.253019248809,363.156555397046,26.2539037496888,-16.4513399064289,1,0
"2673",0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,-1470.9327502658,-18.5306766264198,3944.68586589214,2843.71345393002,23662791.6508206,89.0705421132914,1079.11940673442,133.121696557429,1103.66614141867,1508.65861034897,718.365495038228,907.205368459951,456.672565989786,-203.679266160755,1133.53402764368,2016.68868970724,1150.81995110408,1781.71555269231,1465.31583641515,1972.60026399517,1422.15636151619,1053.96892212582,594.604172351838,448.652181888099,586.746555012163,553.697204560889,155.578364648016,461.290918501699,606.900521850404,1,1
"2674",0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,-1166.65691327112,19.3347328110955,5231.19724514586,2644.11457674018,-54117911.150458,65.8832394630893,1431.28024586929,63.9611942122501,878.112369657593,191.844064569317,297.181505820314,1003.56669212442,648.850771874882,382.313245722589,193.457735897645,1077.20929787301,2694.82878850584,1140.84699486856,1833.93868362878,2053.78730707813,1548.36068382988,1328.52972568827,586.51295037173,563.224286890285,585.6807526428,539.356172603481,611.111622837218,761.040264718812,709.954332127476,0,1
"2675",0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,-1510.15559917594,46.9077244663772,513.855367705221,18.6885714516878,42999062.6025383,-40.3008542904038,-205.878355412738,31.182274786128,338.927444242499,-164.336089013228,900.400032396137,526.309945659378,1294.76898546679,589.220968682342,619.72678495709,-210.556379950172,175.776879321975,-1119.65337921031,-538.281427168308,-645.630523233187,266.426706684742,358.386444299872,107.913236205166,125.79390374014,-110.636832207799,-120.317932972118,-363.110706508456,190.27067238971,-258.411203478781,0,1
"2676",1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,4836.05556824938,54.8498196772203,-1486.8350023476,1020.05285498014,-14167346.8090969,10.3923924967841,111.869329297417,-17.6539338087369,355.489250580298,-107.040832216709,-247.700075269649,-1079.42771581503,237.523343066189,1529.58465504244,-1530.95745244335,-49.2923965232483,147.585934808966,-479.985304160398,-1280.28429688898,119.246254498358,-324.488648865272,293.548863281849,178.739102692818,-144.506951368033,293.543697414826,56.2388133852559,-66.7170095763615,-65.4578929544913,-361.688357462892,0,1
"2677",1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,6790.38598684725,109.516613468063,2975.56643536155,439.426377087418,-198278632.407283,-9.35154525834634,481.214385828971,110.299012524792,-105.0492746612,563.802449908675,-1218.70243939858,964.217110355159,-905.334403808247,3268.01606734882,4216.5056101231,417.774384508923,-174.369383822216,-913.331834471608,135.224805186413,-308.47358734214,132.123312060655,309.178706856479,37.3822322963277,280.727608601948,230.114544628643,202.540811442854,-108.048248927046,-89.5885594321751,564.185500384568,0,0
"2678",0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1,1,808.055441693458,-8.86600103313413,1145.22759442964,95.6471127734608,134116241.680118,-11.7907443703448,489.080731403332,23.7092139344642,793.299680801564,303.322416947808,650.287049988429,-251.387080966066,1047.4156200987,317.935411253331,-130.160740745969,71.498100588934,-661.673654160888,-696.038350678923,-246.586145832737,-259.833109812172,116.758816996448,6.95001456569069,74.0350625846674,-65.7544182933311,260.244135765004,238.9340278609,22.8573736141618,274.634236612965,-187.205744555078,0,1
"2679",1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,4970.63563593658,104.265186073587,-1162.45342866381,536.588918782103,24655242.291791,-4.30459687522452,-266.508183719685,-10.8386495010553,-850.217211097084,-2063.77132720675,-239.03497485872,-716.407950364471,492.934670431193,-435.457813046749,-8.23407292947968,-771.62657841644,328.773061634194,-188.782425175126,339.03799817953,268.589902006751,-326.927868223448,280.553576278592,-10.6338975479186,-79.306409477724,206.739194008589,-87.1678601339977,234.064592654649,143.846154956969,-345.750176246738,0,1
"2680",0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,-574.940914159248,115.886261542767,8289.17247103439,2388.71098184705,-43351317.1532779,91.3427687257908,745.493189659446,148.06626680301,1343.48910863063,1131.51210114082,448.481284664268,519.431938340416,861.420285570632,-935.148476374674,2494.72089514661,686.203067348307,1121.194873807,1594.23297136929,2090.4668711112,2164.41155700624,2194.39955872731,1539.15511854136,57.2474946746321,478.425971857484,522.201378265745,548.990991709232,572.19661781358,813.035878373791,937.094000607149,0,0
"2681",0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,9325.89042843566,85.6024065061272,-62.0875104305429,697.360359278805,-8515588.88383035,12.4979565815265,-155.038402335325,17.3552379702347,1084.61886675216,1013.54613793782,2957.47538535901,1924.04352165043,1072.92001473965,1241.00136627206,1107.93814626856,995.97098068051,1604.14375924124,87.8361234587824,-637.97216739343,218.351584035914,-414.914485987048,163.737906377235,309.319178078961,222.109287854852,-215.742697244793,139.777907811081,-124.472413504212,-138.775802858624,-33.6367538924377,0,1
"2682",1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,-1793.37623387913,97.1682619129191,1614.30171490447,-731.653506125356,-72556989.5661226,-19.429469395061,251.223644213589,20.8707696778948,474.961104727819,1425.3440576681,1811.49861624227,1709.28497526963,-94.3911867472694,196.764201647188,737.888460733381,719.148727638458,30.1528059267957,256.796579074574,-67.665492493615,-29.360680858023,377.639140047902,235.274507488158,-67.8727574526298,109.970145628823,42.5102282885712,123.618831883949,-346.634686600377,-175.181877495131,-521.280091321048,0,0
"2683",0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0,1917.57040524087,85.719243146695,2812.86454525847,304.857138277843,35302775.0268189,96.0588338107534,725.229765979705,-41.0877694075563,-133.365794265403,658.110301175957,181.798236729071,-390.743650217462,-789.931502561941,2685.60474955723,-408.128801181436,628.774964868409,-1087.82081811062,13.8203107845536,-17.6405211782126,537.050758482864,665.273661149912,995.600881177972,160.633927205357,88.0927994498925,114.43854731296,-64.1794976977937,84.79694088616,-1.27081372395493,155.566963530003,1,1
"2684",0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1360.5960877536,3.66569397413213,3969.60018242312,2730.10085059785,-136538454.544527,123.778143407863,802.540596285095,140.286645571016,75.8402783902025,-809.651983663886,435.773145361081,411.998709558244,-364.009654316794,365.092085604961,32.4226580632563,2102.88841675269,1369.02867754039,632.728308423017,1907.35658805482,1270.27523376722,1520.66587596191,1553.20473385855,340.500575091813,569.240406319217,868.223044884212,745.612530975727,504.900830109297,463.139715472872,629.983999255305,1,1
"2685",1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,-1489.58064527365,-6.1818580241473,6716.70121306325,2981.19211934754,-49367242.7550614,106.467575015451,966.857848527854,75.5196262033237,-48.9182701976019,-175.076968756998,-230.996494059554,529.709468970576,-160.902108293005,539.342442197081,286.866745393419,2376.32433997491,1907.53333494548,1802.13235491661,2514.68010711622,2367.81239171212,1896.98461458384,2549.13732032099,452.644701923907,799.58270213768,939.395040262151,957.775363792641,685.469966440508,1070.31817799088,695.923918475759,1,1
"2686",0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,115.925657680766,36.4065686193524,2080.23417101201,845.314950586,-26357695.3474847,95.3261799232194,1760.27266079271,100.165919867656,-877.642764523586,918.182672772512,320.920879861297,-981.042557303394,-690.013803924496,-1079.74437428219,741.009492951798,1201.92291099022,1027.39072344169,1586.2382857248,1737.02275674247,1475.46999469707,2311.97598379004,1024.92926291219,148.938276060322,264.284939138627,55.8234555441588,502.090840696392,312.023401758041,535.048937849803,312.595915718066,1,0
"2687",1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,1,3918.72291558787,-6.33121447009644,5073.09309418029,1544.8010740258,-48689630.7652578,80.6516916623966,1264.10423782747,115.240813932665,-733.164789450804,118.00563905335,-425.844622702363,-49.2442931632669,526.776987940577,532.496836526458,-1025.56015927874,1279.16274340391,1601.03706847462,1304.76558249894,1908.47402117193,1316.91471615897,1317.11620043838,755.214173733132,479.208284295595,426.764948091273,518.191756600687,875.541680158753,697.464530992372,906.924514413577,792.794106796889,0,1
"2688",0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,4241.43224452955,1.94493258846219,8182.53616057222,2871.36366024425,-7501793.46997433,112.232867771919,1268.67537442823,101.198116370851,223.056318345696,7.49239709523903,255.424581819526,342.749317676611,304.284372389442,284.523825200943,-342.637155748273,1920.73647155926,1611.2650937636,2095.36155515491,1824.03531684304,2990.23729118787,1300.45586095191,1686.74428196607,548.149986260259,673.448938033877,589.240927500019,810.055671631165,736.462728524041,930.172048884752,699.56547557307,1,1
"2689",0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,3155.5193730824,150.671376622965,5085.37652332773,3351.20317224108,-77736159.441296,88.9433313773826,493.622203408889,60.4842593932489,-1088.4991052379,-435.340924843709,273.850007101567,3928.53705960151,829.613861218248,-312.473155852073,893.510037782898,1793.34113223669,2623.9645746715,2869.08155566303,-758.185338788603,1357.60533908199,1724.26757313722,1123.80051964484,664.729189250168,422.145180779982,906.632570615571,626.966943863281,1057.65925538852,1087.95325837523,907.42424078479,1,1
"2690",1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,1,-101.868561450557,41.9021001631583,8556.64718630879,2865.93752160208,-3287803.67815894,114.359094165821,1184.08680667142,71.0056007958888,-635.70335651966,2004.88811929563,-1103.67278863962,307.440391094247,-643.94907861601,-582.968870664477,-242.25758592721,2095.73168420784,1983.50549933025,2969.49366150854,2715.49069802913,2393.53437432956,1906.41702146777,2654.86845326206,817.253779327154,983.838075986165,1024.73749104978,945.282793199518,1120.08656648329,848.253224407389,609.3202600185,1,1
"2691",1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,2638.58585933566,27.4266078336949,3756.52784809631,863.268760498976,-92071145.4222259,77.2670155958322,908.823188363325,120.715803057354,210.673009688214,984.601790469109,174.897651390693,447.166310115895,356.901642731851,1443.95502759385,243.132931212103,508.580353039968,2358.47280024641,1928.77778029967,1965.19830757922,1110.88248812401,1226.30555772403,1539.11335392555,675.304983890139,312.360841208155,294.539850239787,545.608701878751,846.497043598525,235.139712528491,349.120657469246,0,1
"2692",0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,-4965.25004925069,-5.68761782518427,2024.37484763188,1541.32836564467,-166561309.770724,89.6381186016159,1157.63797455725,99.8133753270114,-236.298835055657,411.161584863724,794.448257912301,1530.62935474744,695.975265442907,846.192898023491,-275.558561799431,1687.67784988631,1619.16195070213,928.200604627647,1291.23074614027,2302.13116109211,1320.97260112767,1394.10903978071,305.780211938319,526.287876222217,192.286238429322,359.191376569109,540.594942410772,244.641075276864,214.518130493725,1,1
